,eta=1,eta=1,eta=1,eta=1,eta=1,eta=1,eta=2,eta=2,eta=2,eta=2,eta=2,eta=2,eta=3,eta=3,eta=3,eta=3,eta=3,eta=3
,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
6910,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.81,23.202023618641554,1.7533333333333334,0.43873555690060995,0.98,0.13999999999999987
6920,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.73,23.13922571450193,1.7466666666666666,0.4425180473406965,0.9566666666666668,0.20360637405433946
6930,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.67,23.07829644203981,1.7433333333333334,0.4443597141455961,0.9866666666666668,0.11469767022723475
6940,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.6033333333333,22.96067628698153,1.7433333333333334,0.4443597141455961,0.9866666666666668,0.11469767022723468
6950,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.55,22.927294505312506,1.7433333333333334,0.4443597141455961,0.9866666666666668,0.1146976702272351
6960,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.51666666666668,22.936355178817944,1.7433333333333334,0.4443597141455961,0.98,0.13999999999999987
6970,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.44,22.89016673887139,1.7433333333333334,0.4443597141455961,0.9966666666666668,0.057638721552635136
6980,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.3766666666667,22.829106908116714,1.7433333333333334,0.4443597141455961,0.9766666666666668,0.1509598916563234
6990,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.30666666666667,22.793404504129896,1.74,0.4386342439892258,0.9833333333333332,0.1280190957978103
7000,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.24666666666667,22.75227070474993,1.7366666666666666,0.440441697491154,0.9733333333333334,0.16110727964792795
7010,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.19333333333333,22.7171584686309,1.7366666666666666,0.440441697491154,0.97,0.17058722109231958
7020,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.14,22.64936496534359,1.7366666666666666,0.440441697491154,0.9866666666666668,0.11469767022723515
7030,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.1033333333333,22.624160880694667,1.7333333333333334,0.4422166387140522,0.9766666666666668,0.1509598916563234
7040,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.0433333333333,22.597229672880033,1.7333333333333334,0.4422166387140522,0.9833333333333332,0.12801909579781026
7050,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,213.00333333333333,22.597713502820515,1.7333333333333334,0.4422166387140522,0.9866666666666668,0.11469767022723455
7060,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.93666666666667,22.546085888439446,1.73,0.4439594576084613,0.9933333333333332,0.08137703743822469
7070,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.87,22.48643517026803,1.73,0.4439594576084613,0.9866666666666668,0.11469767022723458
7080,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.83333333333331,22.453037408976265,1.7266666666666666,0.4456705310228881,0.9866666666666668,0.11469767022723465
7090,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.7633333333333,22.43317459082022,1.7266666666666666,0.4456705310228881,0.9733333333333334,0.16110727964792804
7100,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.68666666666667,22.401231116962204,1.7266666666666666,0.4456705310228881,0.98,0.13999999999999987
7110,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.61,22.325125606216282,1.7266666666666666,0.4456705310228881,0.99,0.09949874371066238
7120,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.5233333333333,22.240566289752817,1.7233333333333334,0.4473502232280897,0.9866666666666668,0.11469767022723508
7130,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.45666666666668,22.225543612899298,1.7233333333333334,0.4473502232280897,0.9833333333333332,0.12801909579781026
7140,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.38,22.155863031411485,1.72,0.4489988864128733,0.9733333333333334,0.16110727964792804
7150,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.28666666666663,22.07014172033239,1.71,0.4537620521815369,0.99,0.09949874371066234
7160,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.22666666666663,22.041520415393816,1.71,0.4537620521815369,0.98,0.13999999999999987
7170,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.17333333333332,22.014615347284387,1.71,0.4537620521815369,0.9866666666666668,0.114697670227235
7180,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.11,21.93637542226764,1.71,0.4537620521815369,0.99,0.0994987437106626
7190,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.06,21.95957801658917,1.7066666666666668,0.4552898954390377,0.99,0.09949874371066203
7200,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,212.0233333333333,21.976111019822326,1.7,0.4582575694955853,0.9766666666666668,0.1509598916563234
7210,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.98,21.941883844981643,1.7,0.4582575694955853,0.9866666666666668,0.11469767022723493
7220,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.93666666666667,21.89321026152984,1.7,0.4582575694955853,0.98,0.13999999999999985
7230,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.88666666666663,21.907239797737077,1.6966666666666668,0.4596979684773718,0.9733333333333334,0.16110727964792804
7240,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.8,21.81803535304375,1.6966666666666668,0.4596979684773718,0.9866666666666668,0.114697670227235
7250,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.75666666666663,21.7544812752581,1.6966666666666668,0.4596979684773718,0.9833333333333332,0.1280190957978103
7260,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.7133333333333,21.70862706135256,1.6966666666666668,0.4596979684773718,0.9833333333333332,0.12801909579781026
7270,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.66666666666663,21.640753735076373,1.6966666666666668,0.4596979684773718,0.9733333333333334,0.16110727964792804
7280,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.6033333333333,21.583465636660137,1.6933333333333334,0.4611097724210821,0.99,0.09949874371066256
7290,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.52666666666667,21.502308919948327,1.6933333333333334,0.4611097724210821,0.9933333333333332,0.08137703743822478
7300,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.45333333333332,21.490644993164395,1.6933333333333334,0.4611097724210821,0.98,0.13999999999999985
7310,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.41666666666663,21.493791093140263,1.6933333333333334,0.4611097724210821,0.9866666666666668,0.11469767022723505
7320,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.36,21.445832539990906,1.69,0.4624932431938874,0.9766666666666668,0.1509598916563234
7330,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.30666666666667,21.425513347927573,1.6866666666666668,0.4638486343146394,0.98,0.13999999999999987
7340,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.2333333333333,21.34944703941743,1.6833333333333331,0.4651761912317614,0.9933333333333332,0.08137703743822483
7350,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.1833333333333,21.31485527878517,1.68,0.4664761515876253,0.9966666666666668,0.05763872155263521
7360,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.1266666666667,21.25348494299752,1.68,0.4664761515876253,0.9833333333333332,0.1280190957978103
7370,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.09,21.20696190719767,1.68,0.4664761515876253,0.9833333333333332,0.1280190957978103
7380,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,211.03666666666663,21.151721495476945,1.6766666666666667,0.4677487454701377,0.9866666666666668,0.11469767022723505
7390,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.98,21.12959062547119,1.67,0.4702127178203494,0.9833333333333332,0.12801909579781026
7400,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.92333333333332,21.117389095771827,1.67,0.4702127178203494,0.9733333333333334,0.1611072796479282
7410,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.87,21.04328317223021,1.67,0.4702127178203494,0.9766666666666668,0.1509598916563234
7420,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.81,21.012866693211254,1.6666666666666667,0.4714045207910323,0.98,0.13999999999999987
7430,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.76,20.950793143299684,1.6666666666666667,0.4714045207910323,0.9933333333333332,0.08137703743822486
7440,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.72,20.91223565284209,1.6666666666666667,0.4714045207910323,0.9966666666666668,0.05763872155263506
7450,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.65666666666667,20.87116325353129,1.66,0.4737087712930809,0.9933333333333332,0.08137703743822483
7460,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.61666666666667,20.8408986263922,1.6566666666666667,0.4748216039267334,0.99,0.09949874371066213
7470,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.55,20.703159984247183,1.653333333333333,0.4759084879353256,0.9833333333333332,0.12801909579781026
7480,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.4933333333333,20.64985768043505,1.653333333333333,0.4759084879353256,0.9866666666666668,0.11469767022723452
7490,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.47666666666663,20.668723284765857,1.653333333333333,0.4759084879353256,0.99,0.099498743710662
7500,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.43,20.612741205380694,1.653333333333333,0.4759084879353256,0.9933333333333332,0.08137703743822503
7510,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.39,20.560104571718487,1.653333333333333,0.4759084879353256,0.9933333333333332,0.08137703743822472
7520,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.36666666666667,20.535146023883613,1.653333333333333,0.4759084879353256,0.99,0.09949874371066243
7530,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.31666666666663,20.49999322493111,1.653333333333333,0.4759084879353256,0.9933333333333332,0.08137703743822462
7540,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.29,20.470122129581927,1.653333333333333,0.4759084879353256,0.99,0.09949874371066213
7550,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.24666666666667,20.42382160343378,1.653333333333333,0.4759084879353256,0.9933333333333332,0.0813770374382248
7560,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.2133333333333,20.420606150542053,1.65,0.4769696007084733,0.9766666666666668,0.1509598916563234
7570,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.17333333333332,20.352640014395078,1.65,0.4769696007084733,1.0,0.0
7580,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.11333333333332,20.32503765200829,1.65,0.4769696007084733,0.9733333333333334,0.161107279647928
7590,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.0533333333333,20.278654349394653,1.6466666666666667,0.4780051138731555,0.98,0.13999999999999985
7600,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,210.00333333333333,20.242446876688504,1.6466666666666667,0.4780051138731555,0.98,0.13999999999999987
7610,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.98,20.259638035595135,1.6466666666666667,0.4780051138731555,0.99,0.09949874371066217
7620,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.94666666666663,20.21576502523601,1.6466666666666667,0.4780051138731555,0.9833333333333332,0.12801909579781026
7630,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.88666666666663,20.19654645945413,1.6466666666666667,0.4780051138731555,0.98,0.13999999999999987
7640,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.81666666666663,20.16572311842272,1.64,0.4800000000000004,0.98,0.13999999999999985
7650,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.77,20.100176616139468,1.64,0.4800000000000004,0.9866666666666668,0.11469767022723447
7660,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.71,20.020969839978616,1.64,0.4800000000000004,0.9966666666666668,0.05763872155263504
7670,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.65666666666667,19.9862983621836,1.64,0.4800000000000004,0.9833333333333332,0.1280190957978103
7680,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.63,19.97514538954183,1.6366666666666667,0.4809596887705066,0.9833333333333332,0.12801909579781026
7690,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.59333333333333,19.99103021079427,1.6333333333333333,0.4818944098266994,0.9933333333333332,0.08137703743822478
7700,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.54666666666665,19.913173752289946,1.63,0.482804308182932,0.99,0.09949874371066203
7710,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.50333333333333,19.909712593494554,1.63,0.482804308182932,0.98,0.1399999999999999
7720,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.45666666666668,19.9334255850708,1.6233333333333333,0.4845501923319082,0.9833333333333332,0.1280190957978103
7730,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.41666666666663,19.914895318719488,1.6166666666666667,0.4861984048604937,0.9833333333333332,0.1280190957978103
7740,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.38,19.892098933998906,1.6166666666666667,0.4861984048604937,0.99,0.09949874371066217
7750,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.33,19.80844348588079,1.6166666666666667,0.4861984048604937,0.9933333333333332,0.08137703743822461
7760,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.2733333333333,19.799628503810087,1.61,0.4877499359302883,0.9766666666666668,0.1509598916563234
7770,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.25,19.82357603124791,1.606666666666667,0.4884897360459302,0.9866666666666668,0.11469767022723475
7780,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.2133333333333,19.796156753830303,1.606666666666667,0.4884897360459302,0.9866666666666668,0.11469767022723493
7790,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.17333333333332,19.85421757601027,1.6033333333333333,0.4892057054268921,0.9933333333333332,0.0813770374382249
7800,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.15666666666667,19.84386023153987,1.6033333333333333,0.4892057054268921,0.9966666666666668,0.05763872155263505
7810,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.11666666666667,19.845983360759817,1.596666666666667,0.4905665658761874,0.98,0.13999999999999987
7820,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.07,19.75749056265327,1.5933333333333333,0.4912116538610306,0.9866666666666668,0.11469767022723475
7830,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.0433333333333,19.73444000275209,1.5933333333333333,0.4912116538610306,0.9833333333333332,0.12801909579781026
7840,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,209.0,19.71107979453857,1.5933333333333333,0.4912116538610306,1.0,0.0
7850,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.97333333333333,19.693974261743648,1.5933333333333333,0.4912116538610306,0.9833333333333332,0.1280190957978103
7860,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.9333333333333,19.66999971756199,1.5933333333333333,0.4912116538610306,0.98,0.1399999999999999
7870,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.92,19.678251954886655,1.5933333333333333,0.4912116538610306,0.9933333333333332,0.08137703743822465
7880,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.9,19.684257669518573,1.59,0.4918333050943183,0.9933333333333332,0.08137703743822478
7890,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.86333333333332,19.688185684708376,1.59,0.4918333050943183,0.9866666666666668,0.11469767022723484
7900,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.84,19.662343027557387,1.59,0.4918333050943183,0.9866666666666668,0.1146976702272351
7910,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.81,19.6112357251313,1.59,0.4918333050943183,0.9833333333333332,0.12801909579781026
7920,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.75333333333333,19.523639232706827,1.59,0.4918333050943183,0.99,0.09949874371066243
7930,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.72,19.484222677164567,1.586666666666667,0.4924316083365161,0.9933333333333332,0.08137703743822469
7940,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.69333333333333,19.480228152896174,1.5833333333333333,0.4930066485916354,0.99,0.09949874371066203
7950,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.63666666666663,19.457937255069503,1.5833333333333333,0.4930066485916354,0.9866666666666668,0.11469767022723493
7960,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.57,19.470963852191147,1.5766666666666669,0.4940872617485927,0.9833333333333332,0.12801909579781026
7970,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.55,19.477358650494672,1.5766666666666669,0.4940872617485927,0.9666666666666668,0.17950549357115045
7980,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.53333333333333,19.468664281066843,1.5766666666666669,0.4940872617485927,0.99,0.0994987437106621
7990,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.5,19.4659531832719,1.5766666666666669,0.4940872617485927,0.9933333333333332,0.08137703743822472
8000,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.46666666666667,19.442622136830074,1.5733333333333333,0.4945929864264369,0.9966666666666668,0.05763872155263505
8010,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.4333333333333,19.41251028475078,1.5733333333333333,0.4945929864264369,0.9833333333333332,0.1280190957978103
8020,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.4033333333333,19.387469893951824,1.5733333333333333,0.4945929864264369,0.9833333333333332,0.1280190957978103
8030,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.3766666666667,19.365126444777538,1.5733333333333333,0.4945929864264369,0.9933333333333332,0.08137703743822483
8040,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.33666666666667,19.284795104491558,1.5733333333333333,0.4945929864264369,0.9833333333333332,0.12801909579781032
8050,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.28666666666663,19.215735450117144,1.57,0.495075751779462,0.99,0.09949874371066217
8060,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.28333333333333,19.2399685261928,1.57,0.495075751779462,0.9833333333333332,0.1280190957978103
8070,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.23,19.189504944109434,1.5633333333333332,0.4959726694979163,0.9866666666666668,0.11469767022723495
8080,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.20666666666668,19.24882564960493,1.5633333333333332,0.4959726694979163,0.9933333333333332,0.08137703743822497
8090,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.16333333333333,19.206509023997306,1.56,0.4963869458396334,0.99,0.0994987437106622
8100,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.09333333333333,19.141001947535432,1.5533333333333332,0.4971474183333908,0.9866666666666668,0.11469767022723465
8110,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,208.02666666666667,18.9950683658212,1.5533333333333332,0.4971474183333908,0.9933333333333332,0.08137703743822493
8120,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.9933333333333,18.98560741427275,1.5533333333333332,0.4971474183333908,1.0,0.0
8130,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.95666666666668,18.93589507317312,1.55,0.4974937185533101,0.98,0.13999999999999985
8140,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.92333333333332,18.895434780802347,1.55,0.4974937185533101,0.9933333333333332,0.0813770374382246
8150,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.9,18.8744094830364,1.55,0.4974937185533101,0.9833333333333332,0.12801909579781026
8160,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.84333333333333,18.80510893938724,1.55,0.4974937185533101,0.9866666666666668,0.11469767022723497
8170,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.82,18.776428485382066,1.55,0.4974937185533101,0.9866666666666668,0.11469767022723508
8180,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.8,18.783858318602526,1.55,0.4974937185533101,0.9833333333333332,0.12801909579781026
8190,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.78333333333333,18.809298823247552,1.55,0.4974937185533101,0.9933333333333332,0.08137703743822455
8200,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,207.75333333333333,18.78064133326894,1.5466666666666666,0.4978174587358522,0.98,0.13999999999999987
